base_bytes,base_cost,base_error,base_memory,base_params,base_points,base_sha256,byte_delta,classification,cost_delta,different,donor_bytes,donor_cost,donor_error,donor_memory,donor_params,donor_points,donor_sha256,point_delta,task
777,186,,144,42,19.774253326286797,14506879a045351038068a19c160ca2ebfc57213fa8ad2412935be9b47244eca,-222,cost-neutral,0,True,555,186,,144,42,19.774253326286797,7da80fa201b92d3bb6ff87942a1e79926ace1543c93795b4c7b72a365ddf938d,0.0,task376
616,99,,0,99,20.40488014986541,d7e7210306b713a5974c74d3f8ab4da6d918fb601bf1314d3d8847f23aa6b364,-29,cost-neutral,0,True,587,99,,0,99,20.40488014986541,df6bf0555bcb972a55df783075e01a98453854fa84d27f9bab00c145ed276268,0.0,task380
814,211,,180,31,19.648141866523932,454df939c0621578a2dcd658c41a6909950c13edd425233bc68711b54b1d7422,-232,cost-neutral,0,True,582,211,,180,31,19.648141866523932,fe13219e71737937936d3b88b15cb948b70bdc8f729ed26e549ca8b52e18b133,0.0,task386
679,159,,135,24,19.93109579777977,144417a5fb4f406933f3a8329f67d13d468a16fa63f2f11a12a6d8ce702ff418,-61,cost-neutral,0,True,618,159,,135,24,19.93109579777977,f4a57e3178cfae631f711d95fecd00fa201cd55e3aad82ed2232f5030b5cc47c,0.0,task391
494,144,,125,19,20.030186700424,0d7cf65ca49df24ae80432bfa604bea6eb1b6153d6bb8452fc12636c486c4bf6,-8,cost-neutral,0,True,486,144,,125,19,20.030186700424,0355a1d585ce23772e5bc2e9ed5eee65ed4630d19b986c1167cce8c05c585880,0.0,task393
819,165,,144,21,19.89405452609942,591fe66edc5027b4b5451d5af6d72e82fbd3ac2b9fc3a9143f04b2d9cea38b88,-244,cost-neutral,0,True,575,165,,144,21,19.89405452609942,4137e52800298d44c57f6eee70fa23a1bfbde4400ec438b44221f3d17ecfc15d,0.0,task395
534,60,,31,29,20.9056554377779,45353156c29ca2d704a43a8943687d3a6328af035d902edb07680f3bbce93684,-91,cost-neutral,0,True,443,60,,31,29,20.9056554377779,4c39795ecaacfa8d9c1180bba7365bf3e038378713cf3361fd126ec0ba3e573f,0.0,task399
735,1181,,1172,9,17.92588318380264,74bb526e867fa4243fab3aed44e15c060cbf5455badadcadcc6cf79f98a5e195,-128,cost-neutral,0,True,607,1181,,1172,9,17.92588318380264,db228233b206bd8f7ec4b6b51c215057bb50aaec33a5cc0dc570a1f505d8275b,0.0,task400
12620,15790,,15285,505,15.332867892750313,71f5e0811c117de003029310efe474b0c5152e1b43a750736c3fe235e224b4a3,-5499,cost-negative,2,True,7121,15792,,15285,507,15.332741238326737,0812f780e07c64c0e0a1ed1525bb17f1c82b624a68f7fa83f2186f09a29d64a2,-0.00012665442357651102,task187
5216,4887,,4635,252,16.505666102729847,7930e3962bbbb169e17d22e30114d35fe6bf44db37814fcdf2a44162c107939e,-2590,cost-negative,1,True,2626,4888,,4635,253,16.505461499148566,18cd614b01b66f3c98ba8f1bab95a77f98ed158fa01f444ac431c9f2ece3efb0,-0.00020460358128104872,task148
6229,6453,,4749,1704,16.22769958206416,611d383bff27797717269b900f3b84ea496ccc1f52e10daeaee74bc890b37d7a,-913,cost-negative,2,True,5316,6455,,4749,1706,16.227389696719257,726a034aca174671567c27854ed79f5237d909f93dc8d84731901bd395a1655c,-0.0003098853449046146,task017
1227,4536,,4500,36,16.580199154592414,b5cbc3bbb1b76f5bde36015b01705b96383632a2abe0b81c3f7b1953b390bc06,-185,cost-negative,2,True,1042,4538,,4500,38,16.579758334660212,ecc2b90ad49388796851cc936d935763eb239db829951d45cc12b6b75290a5dc,-0.00044081993220146387,task196
4795,1768,,1616,152,17.52239575680241,7e9cf731688593d892fa3e46deb55296b49b4ca156a49e5a1af41549fcb8f91a,-1795,cost-negative,1,True,3000,1769,,1616,153,17.521830305840215,4b5f691e0ed80a6b2b5cdc627f0c8892ac46fd424f554351b446117d9d0ad0f9,-0.0005654509621955128,task112
2135,6095,,6024,71,16.28477595808463,d52fe5f210be17ee30353ed473d10acfc60bcff05936bbb1f6dfc9d3aa604217,-425,cost-negative,4,True,1710,6099,,6024,75,16.284119897703544,92ebcf4f50a7c0204d291f9f917fc309a300fb92a04fd5f828dbec7e243598ee,-0.000656060381086121,task182
6738,11082,,11009,73,15.686922550572705,c288ca90e68559397d455a0afa52210b3b21685ac3d792339dcf85725d823380,-2381,cost-negative,8,True,4357,11090,,11009,81,15.686200919655587,f2982fa1480b871b6cb45e8817ccd2fef48e075b51b975d5e937edeef30459a8,-0.0007216309171180768,task191
17654,8222,,8083,139,15.985431232542176,8579fe77932cd6fc6d0739d167bd55bfdbe66154d18fe7c73d32736324982b33,-8684,cost-negative,6,True,8970,8228,,8083,145,15.984701749227153,98f9577e9eecea9dde161c8d2cefb11d784b0c9fdbc8954ccb978af6b46b1a83,-0.000729483315023316,task023
875,3849,,3825,24,16.744431346716254,1dce119c54e7b1968a46a6d8ef8e6ef0957d7bb1fa78d57c57f9ba5ded39e600,-83,cost-negative,3,True,792,3852,,3825,27,16.743652227081984,75e94ca13cf31a6e76399d7b95eba6374beaa729307a184c4e8e8e500ab97e75,-0.0007791196342701312,task050
6635,6739,,6585,154,16.184333175053784,ad3b8a7ebbebaaaa65548d3e085ebd6936f24e0366447b8628cbb1c3fbd209f3,-3528,cost-negative,6,True,3107,6745,,6585,160,16.183443231358144,c7dbdc4643efd1b95aada4a5029b5f5ecf9478c4ba6af6ad649dedb2b0e88612,-0.0008899436956397722,task089
2908,2237,,2096,141,17.28710903850987,c81135be4a029d0baee760c6f2794dd3d9e2a0066f9f6286b41415dd9e015f46,-1052,cost-negative,2,True,1856,2239,,2096,143,17.286215383401245,982dca9f4d7a99468ef50566f398e5286502a443527446e8f311beb66a3adcd1,-0.0008936551086229372,task168
111759,26909,,26064,845,14.799783917876258,ceafce58bfa44bf34800a994ae174a2364ea977310fb967ad145ed534489475a,-29459,cost-negative,25,True,82300,26934,,26084,850,14.798855291990012,9cc68b7c637b5a684c6a0e62bdb08321e225f4517e72fad6211aabe70d0c124a,-0.0009286258862459817,task286
1931,2039,,1920,119,17.379785229425543,3360dec3ae934908e4541d9649feaaa26123161342a4243b0942c952199a96ef,-633,cost-negative,2,True,1298,2041,,1920,121,17.378804837190156,7e017876bd2d8c4a93b425b7f4c17b7f26e546368be95b0803b03aaad8a03d66,-0.0009803922353874839,task184
1354,1787,,1730,57,17.511706484840573,9fb1e714e20f32f128f2e0d784592ded91f0fa89645787d11e687c65bff6a0eb,-381,cost-negative,2,True,973,1789,,1730,59,17.510587916491282,ab3ef507a59658f51867b3ef91e53ab2bb87f3270cf365a06719335de02d8545,-0.001118568349291138,task041
10415,13695,,12881,814,15.475213918302822,f1feae5c9124835d70bf2b34ed93d7ab26b41ce4ae35b426a489e48b0f1275bb,-111,cost-negative,16,True,10304,13711,,12897,814,15.474046290643345,fe5a64e850700f6c36228b2e4cd7424b746dab50f51f5a31fd51e69d97d97b8a,-0.0011676276594769774,task101
3129,6296,,6173,123,16.25233020990276,c8eb6c14f09369a1f122333844c27925425733669f82c26c16aca05b3d481db5,-94,cost-negative,8,True,3035,6304,,6181,123,16.251060368462284,282e6d5a0ae937f75a2860196373ffdd996a77c18e1f59ade751f466de4b1fdf,-0.0012698414404752612,task328
3522,1427,,1394,33,17.736670382523165,f831542d7c6e6abdf452ed4b69e4daa240484dc92a75c6a96d153a1e006a370b,-1159,cost-negative,2,True,2363,1429,,1394,35,17.735269822070133,a6826c7bfb36b965de1d01b61acd8046b4fc89eb4dde187f842a883148462886,-0.0014005604530318294,task341
1971,1308,,1262,46,17.823745467982857,30e7fa87454ff24fca70334e11d75c801f4803ddeecd59dde50802169e6b27ff,-820,cost-negative,2,True,1151,1310,,1262,48,17.822217583804804,cfadf1ef5fc896e2ae93bba5e9aa1bae6a7118dd6136f9024421c6d060b9118d,-0.0015278841780528296,task027
6699,7769,,7502,267,16.04210326504958,18e878e1d14e0ca3ff4c747cc3732f19516ca8ea573ed523c0d528865b2331e1,-690,cost-negative,12,True,6009,7781,,7508,273,16.04055985638307,e78539c2dfe43fef0b056cd7d2e22b1616ba0485d152cce65b32bd3c37e7662e,-0.0015434086665102598,task209
2111,5546,,5508,38,16.37916777382428,76714fa86563f1416f780f38804d26f1cc2485a23b266dbc1e10af57c360e22c,-671,cost-negative,9,True,1440,5555,,5508,47,16.37754629792627,4dc0e17e3f68582f4c08d061d303a18fb8c4f86b7389dd54707183bd0148af90,-0.0016214758980090949,task279
14008,3052,,2970,82,16.976447607595652,f204226ad34f4318da9c0cac39d3f74954746a952d7f047021e12f19ef8ead25,-2884,cost-negative,6,True,11124,3058,,2976,82,16.97448361351099,8e3b8c15cdf38898f457f1245a6baea1a2099bf79681e1c283866b72f4aa9d06,-0.0019639940846616355,task090
2354,5288,,5212,76,16.426804618468477,afb5f0166ba1ed3bd0bef01baca1605d07943e9a1c3766adc9284ec96d446bd3,-295,cost-negative,11,True,2059,5299,,5212,87,16.424726597507238,170aea179861ded0eef26bfee12f25c7bccda39c4ec4efa5a3e0cc777860cee1,-0.002078020961238991,task029
3325,1353,,489,864,17.78992037182921,bd94ea3e28b4bff1fd03a5640a0086ebfd95207fc28e6f7e28ddd3d215321527,-289,cost-negative,3,True,3036,1356,,493,863,17.78770553149966,24ce6294f5c826d13c6036ba63d975c35ec892cf573f63a0b3de0fbae17b215f,-0.002214840329550327,task275
3731,892,,844,48,18.206533867419992,ead29447a4fa3c5e1bf6a699475bc34622d4f75b9823a496f049a2b05b75b532,-1323,cost-negative,2,True,2408,894,,844,50,18.204294224826487,c9d97845f03af45fb7f0bfe274626f00e475572ed53a5a539e618d92190bfc64,-0.0022396425935049535,task259
2452,1775,,1640,135,17.518444298090483,c6dce1f9ebadbc0a0e9c75146f1e2546baf0b3ece605ff4e6c64d2d85537d7a6,-450,cost-negative,4,True,2002,1779,,1644,135,17.516193312334167,2588bedc4039d4963f4e636ffa79ad3f338bcbd052dad862042d88d38b8e5498,-0.002250985756315771,task206
3191,2745,,2694,51,17.082463646056368,cce9cda97927fd20bddd476af32a27565f87d227137689de9c696d8f32ee5f17,-226,cost-negative,8,True,2965,2753,,2702,51,17.079553494857393,99f1ee6645ba95d504fd3bb7b55252f8b536a2b231aa398afc4024020354cb63,-0.002910151198975086,task091
1892,1645,,1546,99,17.594504336800526,29b47cdefb0fb7cb805b2164b9139f9ccb2606f1437c9c1a1040ca9417323a3d,-413,cost-negative,5,True,1479,1650,,1546,104,17.591469433105374,e592c4c2488c61f842020e260845f2f128d6d50ad240fa214e4742fd9e8b5dc8,-0.0030349036951520247,task109
1002,638,,486,152,18.54166171665521,38efd2d259b718d9bdeca181040253c523f7f5fb2d6acf4ddd8ad2e185c2b68e,-79,cost-negative,2,True,923,640,,486,154,18.53853182364628,67c6abb2fd4721508b98cd2297b95857bcb38b15d59827bb05fb4c8a39994068,-0.0031298930089285193,task327
5126,1539,,1171,368,17.66111186616112,2910f35126f46caf36c68c4e769c16d7bfc0155c8624786d2957e57804744f70,-1455,cost-negative,5,True,3671,1544,,1171,373,17.657868269415278,58dcd1258a3c175caeae300c7bfaa0287db21a354e7f69448997908c94265548,-0.0032435967458432913,task343
2190,1823,,1735,88,17.491761225321337,6df60e7c246c41e39aabad1ad0ed6b6094ce0957f2b891c5d5380939922ef99a,-933,cost-negative,6,True,1257,1829,,1741,88,17.488475351609132,1cc3e4fba4610e5238a4e2cd1856258efce552686933329f24941014fda11f06,-0.00328587371220479,task199
2240,2251,,2063,188,17.28087015909327,4696a6d5e8de2cf4cd34839a89ef503275e80ad6ad0c722deaf67971122976c6,-511,cost-negative,8,True,1729,2259,,2071,188,17.277322483531997,e10ccd2b43f16b97109ad88c3aeb0a947a5f35bb411b34a4b442797499b11915,-0.0035476755612720012,task012
2021,547,,257,290,18.69555119757802,b097c826846442cf8e61477d38956c648e8076867df5b5b8ae807c6a2f2f8e66,-497,cost-negative,2,True,1524,549,,257,292,18.69190155849047,926fc38432051f44775cfd0a82c34914764cfdfa1aaf3754a2071aa167db1827,-0.003649639087548451,task059
3217,526,,467,59,18.73469878726229,6bc4c53ed08e141552318c1db65f27043010b16704e665b1b1848be81a8a6a94,-1260,cost-negative,2,True,1957,528,,467,61,18.73090371629374,923d626a2cfe5bf23aff67c2e74cfb6ed3687ee522da61947e1e46cc35c7df7a,-0.0037950709685503625,task300
1309,260,,227,33,19.439318368984473,aafbad07e8d682d538c1dce9a95646f6c6f10c46bdab18dfa205ae42028ae95b,-451,cost-negative,1,True,858,261,,227,34,19.435479592677307,58760e754d187c4d3a8bdca195a0cb165f2374f4e2d5fcec5aeb3026e5416ed1,-0.003838776307166114,task003
852,453,,404,49,18.884107874516964,2fefd1eb855204420cd892fbac6c861ddee74f26c743988eb4a129c4ae79a885,-108,cost-negative,2,True,744,455,,404,51,18.87970258104905,ffb6d5655d75246253e4147f0a91b27cfcde1fd32606d8a7f1a1ff4e62fb6257,-0.004405293467915072,task039
4138,2524,,2465,59,17.166399776338896,84ba2b1baf9ad0620d1c442497239ce770f64ddc1a9a38db66f6b15bfbd308d5,-1926,cost-negative,12,True,2212,2536,,2465,71,17.16165668444288,a2d88ec1d55e82c220fa220d41856447052ef825f95ac52565d8f303f4c4e73c,-0.004743091896013851,task062
9771,12825,,12738,87,15.54084832996103,57d84bad3868e2717c65fb4821dfbb588a172c3cc39a7acf529a5b2973da8b49,-5422,cost-negative,62,True,4349,12887,,12798,89,15.53602566971161,51b4829f2bf323ffc378da2d789de158da9bf191d53756bfba4976bf676239df,-0.004822660249420352,task076
2751,4097,,4016,81,16.681989722453128,5708d9056915de3402459e5b2cea8454a84d39dbecbe9fc2be4804e92f3ed9fe,-87,cost-negative,20,True,2664,4117,,4036,81,16.677119978230095,15d5cec8f85ac33e950d3ade67d3670d0ef73b07e2e45a96de73cb9115645530,-0.004869744223032768,task014
2583,326,,260,66,19.213102618633293,9c552109e66313e735d5f9f805edbc1016c5a1003c61b6a6bb8490fbbfabcec5,-627,cost-negative,2,True,1956,328,,260,68,19.206986391615857,de5349fc999603bea63669f59cb2121db3c2b4c28937b10318ed2c967a5ad91f,-0.006116227017436415,task121
5055,1935,,1620,315,17.432137394536117,23f1fda8668057f315f3047ee6373566dd982918084b3ac6020d68f005966cd3,-1472,cost-negative,12,True,3583,1947,,1620,327,17.4259549946278,7e210ec247f1ed4e6afa990c2c97669ddda375c2a117649029f76b0fbf2b7425,-0.006182399908315261,task238
1604,309,,223,86,19.266658723102253,73def2a41945ee64dc024e226bdacbc7852201ef732d15f75c72a61fd1930e42,-265,cost-negative,2,True,1339,311,,223,88,19.260207087820767,5f65b9cd79fbdf3c0b17e6f2489a872694afa3d3a9266d98bca52871378c36a0,-0.00645163528148629,task111
4064,4165,,4032,133,16.665528445399055,0a8252a816473d2aef2f542b4d2c6278326a474462414dc50970959db6be43a3,-672,cost-negative,32,True,3392,4197,,4064,133,16.657874736666408,6aa9a14fbe618b1e188dfd88c7b6d33ed84784ec36e016ca8d60c333a768887c,-0.0076537087326471465,task208
1491,1002,,670,332,18.09024671835519,3f065a8894aa271eaf4c83431e8eb7933593a175bc744ed18abe31795ba8a1bd,-64,cost-negative,9,True,1427,1011,,670,341,18.08130478097953,2ceed419ef6c1d618d59843f3e1ec3a6ce0e8e4193d29b53626497c2a98022e4,-0.008941937375659847,task010
2111,3557,,3453,104,16.823327228051546,bfcad152fcd8c9093d38727547e76262e0ac5664eb5bf809639d5df164b0f7dc,-65,cost-negative,32,True,2046,3589,,3485,104,16.81437110885239,724fa04c57d5adc34f4f1740cdb31ca44377d811f26f343d37c67a3bd4dd5b31,-0.008956119199154955,task368
841,758,,724,34,18.36931661435763,468c597a53bcce31d1460f96e1c03e6f66589982c93e5024c036bd190d2f2478,-137,cost-negative,8,True,704,766,,724,42,18.358817830259408,8ce63f53125c13c774d227a71db1ad76cd194ebea0e58f3713ad47c73466c66f,-0.010498784098221137,task267
4654,2752,,2562,190,17.079916800946766,e088bd74c4f0d012db17aff1d9ba4d3c6db3fdcd62cff28c588f82da80e8d72d,-2175,cost-negative,30,True,2479,2782,,2582,200,17.069074627516613,62af5fb9644863043b94c903b7d5c25b8c42aa8619ab896395badfecf59538a2,-0.010842173430152258,task397
1825,2677,,2558,119,17.10754795647965,70de68ad03e398afd19fae55f3fad436817201e5df612359c9069b0f8281f98a,-700,cost-negative,32,True,1125,2709,,2662,47,17.095665157914905,a3d39a1feac2c8f98e092454521fa6bc4ee0a6c5f4e911a26bd0ece62f39678d,-0.011882798564744945,task094
6827,21135,,20118,1017,15.04131428699911,1a494711bd97b819e08570a0e180efb81d9a64fb76b8a3985892d15d57863086,-500,cost-negative,267,True,6327,21402,,20386,1016,15.028760345413053,687403e301eb56a72f080985e3a0582ec5ef07c7e2803b00eae6972121f73aeb,-0.012553941586057604,task133
3098,2663,,2607,56,17.11279141418607,a5ef0bd5a5854af84e4242cdd388aded06011325d742359d26990ca35a5cfeea,-1011,cost-negative,35,True,2087,2698,,2643,55,17.0997339632323,38e3ab6baeb332e9dfd292caa3a000e6480388189ac9f3543a3db26e7b35f1e4,-0.0130574509537702,task071
1617,4284,,4269,15,16.63735756843236,90845abfbbfb565e107a13896f223d53a39a45e948b5596ace983b8cc7033c5c,-242,cost-negative,58,True,1375,4342,,4329,13,16.62390964956176,c5958a22ddbcdbc17a0c22694a8f8099ffa375a5262da86052da1379ef48eb8d,-0.013447918870600262,task359
4120,5830,,5734,96,16.32922772065546,10a96442c69cfb062b303048470de1fddd78375deedd90475160b87fc14050cc,-2007,cost-negative,82,True,2113,5912,,5846,66,16.315260537371962,2eab599130b9d5430960759e84689bccb24714c50689e71a89c3b2be2d86eeba,-0.013967183283497775,task383
10377,5745,,5586,159,16.343914809717145,d06e2667c7c1b9daf1ebb0560ecbfbc261ffda718fa3ab489de46b59821a15d3,-5211,cost-negative,98,True,5166,5843,,5680,163,16.327000357445563,13f029e3309d2257a2833aff138cc9bf1b30615854f5b413a6ef66d823289eaf,-0.016914452271581837,task319
1644,461,,400,61,18.86660195700335,99c26a7cc34edb68d705cadad9778a4ede291a63ce16b2bf82cfcf0a054d033e,-514,cost-negative,8,True,1130,469,,408,61,18.84939723155372,7960ef252cbeae356a30cda3d7571a7401431f61c3082753eb14b3870514d13b,-0.017204725449630587,task247
12833,14285,,14060,225,15.433034685335127,d97c7d47649ea943c35c7062a4e257c0fe467a4fc308c6df870ddabf94f39e94,-6487,cost-negative,322,True,6346,14607,,14380,227,15.410743855149189,3452a0999df25c29321bfa8550529f018ed30b9fc27c432631c27186bfec8f40,-0.022290830185937693,task002
1838,892,,837,55,18.206533867419992,5a96d81af1af732af558ede01610b456f11c12b360f9108a95696d2814d15c24,-36,cost-negative,21,True,1802,913,,866,47,18.18326411940503,5d4b803f86ffce6a598fe0bcb3e831d39e3a63edc3cf9500958a3f94b9d3ea9d,-0.023269748014961067,task189
6646,6585,,6027,558,16.207450385822618,361449aa44c2f1eb417e2083e534e010de4d0060b321e5316720f2d382003a25,-1393,cost-negative,157,True,5253,6742,,6207,535,16.183888104205995,342a888b9ea2620c1b6f43b76a24ee813aa72f8192219f267386ef98e5d6c801,-0.023562281616623437,task370
4445,10327,,10104,223,15.757482896328597,9acdfb9bca16c2fef4fc1625b052e27dbacccdf25cc273a25539c34e75816176,-874,cost-negative,261,True,3571,10588,,9967,621,15.732523436653008,50be6c275ba656e58999c33d394f3e51c30f8ccb2496b57fd97a4699c4e26bef,-0.024959459675589102,task110
23797,24717,,24466,251,14.8847534550163,3cc9eeb900734780c94fb4c36cf36edb3f27e6e2c15cd6a0e68e60b61adc16b6,-13313,cost-negative,677,True,10484,25394,,25201,193,14.857731795370263,d3e7d9a2168b87ce4ca9dff05ce240b96beba5e1daf93c88d1b9fc9b56d516f6,-0.027021659646036866,task054
3437,1014,,944,70,18.078341815848873,3d1c4857fc063a6cfadb4333ebf89b1082e9e12613cdfba67f6f741d0a13a34d,-960,cost-negative,29,True,2477,1043,,980,63,18.050143544999226,7a6de1883e1979f57c26fd593f7b3d493ca25f58816064154520e927ef7a96af,-0.028198270849646434,task115
1874,6510,,6349,161,16.218905264797385,0c2da4395baf21c989749a2b73efc99da709c27b8ad54ea4dec5241a66a848aa,-368,cost-negative,189,True,1506,6699,,6529,170,16.19028645949173,1e0134b746054714512b07a3592105639cd0208d0f12f7fb81fe0aa7aaf8c6af,-0.02861880530565486,task009
5666,3576,,3420,156,16.817999863706596,5852aa6aaa9900a9a59f2fa1cfeabbf18f64c8969c26a4ff4560e0a02dad4177,-2134,cost-negative,105,True,3532,3681,,3317,364,16.78906026662098,1eb79fa8fdb329597427ca2d21a0fd14a5f228497b1bca6739f9b17f6855037a,-0.028939597085617663,task107
3733,2679,,2581,98,17.10680113045539,7b40abef1673818c738f89fdaea726928d9b1fbafe0f05c5b940b93ba499529a,-824,cost-negative,80,True,2909,2759,,2661,98,17.077376425782713,62e60f47feb3c0db5ef555d78dbc401457e7aa3d974e846b322414a204afcd48,-0.029424704672678104,task154
495,66,,40,26,20.810345257973573,68d63dc94d5e21076170e7e1196de034b8734bf11c122e26ec4636b79427b78f,-94,cost-negative,2,True,401,68,,40,28,20.780492294823894,7a99c03949ec5fb422e9b771086b23e93d32d8cd207f5bceec96c2c124b2aa8f,-0.029852963149679113,task291
3738,3184,,3108,76,16.934106453035724,e8f6c2df5abd02691df06c120b9dd2e767e4152e3d955f953e4fdba6ecf8f96b,-1776,cost-negative,103,True,1962,3287,,3208,79,16.90226942633578,569f4321c5bc5dce20f14274264129d833b08c8b4274738bffe66858554f5843,-0.03183702669994304,task310
5624,767,,715,52,18.357513198632745,d0a26d3a67e5ead3ce013599f45b8ba336fb3c422fa29546d44ba19a0b60e7ac,-2583,cost-negative,28,True,3041,795,,741,54,18.32165788534567,ecfc0e29de8c9fffc2a76c95134868aaa987acc7968e84aaa5e52715532622f4,-0.03585531328707603,task153
5826,2835,,2718,117,17.05020278383815,d523b6de5b74f21aa38111440ba3b3d92843f8d5eea002227793ebc3c4df9bc8,-2986,cost-negative,108,True,2840,2943,,2838,105,17.012815251766526,ce24583c27be5aba711c8f2c40ab4b6cf32492f43c2be42cda99324ec3cbed51,-0.03738753207162304,task105
4450,1517,,1233,284,17.67551002065147,9e7a244a425f2a0af80c98f46b42fb23ab6c01fa8338a3b3207105dae836ab3c,-1832,cost-negative,58,True,2618,1575,,1289,286,17.637989448740267,b6a793a9dbb88d269c8993298685e1e538c2456c5c8c1f84831c531b66256b91,-0.03752057191120173,task260
14638,10571,,10374,197,15.734130318231337,9d1ed34425c59402ca7471055cc03ff969bc05244a1e4996d90bcd1b29f5ed02,-7894,cost-negative,408,True,6744,10979,,10786,193,15.696260363765267,61c96f22f6628694f2d298653c5ee4b43322bb737f0b4e4e55035d60360d3fe4,-0.037869954466069444,task066
2695,3389,,3263,126,16.871709828392948,ca3758bf7f3244d531c543412a3700385691adebbfdc6578ecaea416561f6469,-1225,cost-negative,137,True,1470,3526,,3433,93,16.832080637042182,a4e6d363b6ae0ff1d576abce89c50cd9ae01de5a4895c97db66f0fd0e42ee0b7,-0.039629191350766035,task137
2062,2427,,2180,247,17.2055887942734,b1f642c504136721a1857699b39ec013ef63556cf91f97f3ac9bdc926b7efc05,-841,cost-negative,100,True,1221,2527,,2280,247,17.165211892611808,7d24cc4ff2dc4f6410ed5fabe0fa378fa0f383229f4d86a121857d39f049f60b,-0.0403769016615918,task190
4789,9817,,9684,133,15.808129144307479,eae08c0b7635357f2f535ecd2507599d8175f05c9b8dbb16daf6fd2a7de92c7a,-2336,cost-negative,419,True,2453,10236,,10132,104,15.76633380272032,c6017f73d984e2b34f693705988d2a79f3bb9247db67a7f95b919721dec6ea14,-0.04179534158715903,task025
1848,2625,,2484,141,17.127163824974275,b425df258a5b67b86879105c7cc547b5adb22b4fc1dc9f050a2ee981af341306,-351,cost-negative,118,True,1497,2743,,2604,139,17.083192509062396,82344587c8e8235090f7ed82dcb68efb5483e3b594738d5e840ef169cff260eb,-0.04397131591187886,task245
3506,2398,,2280,118,17.217609664412542,5734d814d1f0e855d7a174a2c66a0062c30aca35d2cd9f4066155e5f1e41824e,-1776,cost-negative,109,True,1730,2507,,2396,111,17.173157901841705,af508ba0a3abf1eaeb757fe095a58db3ed4617b11dc44e3a051729987ab916a1,-0.04445176257083716,task085
1559,2249,,2068,181,17.281759048040684,14a35d55317bd16388d4b9fe5a0cc2f77ce954fa82c0efa1145b5fa4e020657f,-74,cost-negative,111,True,1485,2360,,2178,182,17.233583101980344,edd3f5f951c044bae6d69208835bbb3141651e508c48b15339583877484ad9fc,-0.048175946060339925,task212
9456,8649,,8567,82,15.934801013693487,27908bbbdd84aeadbee8b0e5905e320357e50b76b00ff00ff0d2d6ccb11cfe7b,-1983,cost-negative,432,True,7473,9081,,8999,82,15.886060402310171,2b4d4db69e1cf57c924d05c81aa24c828791145973933e31cf7938eb3d8565a8,-0.04874061138331598,task219
1511,1767,,1560,207,17.5229615276803,4b36fa4724eb177fadc7c283b862f0ffbb06d1e83ea429a212bca1080ec21a1e,-268,cost-negative,89,True,1243,1856,,1680,176,17.473821086653853,c10324dc3827ff7efc3a305ecb421cffaf454e48cbacf77395e3f90cce454584,-0.049140441026448656,task055
5102,18674,,18256,418,15.165112538956128,bc3544388fab7276343dc6b4778fe8dabc7acc4cdf23ebe7b768d84027afb4bc,-293,cost-negative,1032,True,4809,19706,,19286,420,15.11132156311758,3e585d07c435b3f6570b887fe83b01b0c6950ccd18ba3f979c8c8c685ac58422,-0.05379097583854886,task285
1721,3540,,3501,39,16.82811799387218,fbfca4d3aa2fd587f98dd5c1c0251d7c41d84af1335ab6955424d6c25e05c383,-239,cost-negative,201,True,1482,3741,,3701,40,16.772891765651856,030f183fabbae0b3182d7a0fba768955ed421bf9eff5ccbe743226f3949f706c,-0.05522622822032375,task277
2416,4525,,4363,162,16.582627143865974,df6907ce1badc9c9a8ec588d7e3e8a12949748e189fb9aaebea616248e61e145,-965,cost-negative,292,True,1451,4817,,4635,182,16.520093393369777,2dbc47adae097578fa655f0fcd871927c110a4f91fcb2c871bf02d97fe1d2e96,-0.06253375049619692,task165
6266,9158,,8725,433,15.87761690678296,d43794504c2bb07283ef3892b603285997495453318e51224710ad821c1a2251,-2425,cost-negative,615,True,3841,9773,,9327,446,15.812621239661164,8bae8015399ad5b3b45fe612b138f3abf9bf6ad6ba7233f0eb97a63e5959651b,-0.06499566712179572,task080
3335,1256,,1104,152,17.864312652971854,f7db49fb30f6b2eff78ce6c117efd540906d9d1a5fe12062ca9dcf9bbb6ee009,-224,cost-negative,86,True,3111,1342,,1176,166,17.798083682468373,eb7fb395e346f35f5b162d6898d3e7d0703cb73f68fca2df14e29b2d725b8259,-0.06622897050348087,task020
20139,32011,,31272,739,14.626165127286631,c2129e85f2bb891b200421f885133416bd455b2857b7f3810bac8d675e860d56,-10325,cost-negative,2389,True,9814,34400,,33637,763,14.55418815663851,8a4884e5ffaf491073c54cc577984cd6e6d76938c9b62497b9865b2cd82e4e9e,-0.07197697064812125,task233
15145,8394,,6436,1958,15.964727556106464,7c6770b01fbde8054bb2ca483221f1a13b69f7c8eb4888411f6bc833894b89f8,-14453,cost-negative,656,True,692,9050,,9000,50,15.889479963306028,514641e9a6aadcfb6de8ec0310671f1486ac59513e61398c747ab716d4b96da5,-0.07524759280043547,task074
5977,744,,628,116,18.38795896516691,dd2ef9cae56c044357291b5667785a1b0c61699d0b9a0ff16aba860810b0e341,-3122,cost-negative,59,True,2855,803,,688,115,18.31164528605324,e49875c89032efc02258f17aa753564fd90249ab87cf8b096567d282382a273b,-0.07631367911367093,task048
