base_bytes,base_cost,base_error,base_memory,base_params,base_points,base_sha256,byte_delta,classification,cost_delta,point_delta,source_count,source_labels,source_path,source_paths,task,task_number,variant_bytes,variant_cost,variant_error,variant_memory,variant_params,variant_points,variant_sha256
858,1556,,1530,26,17.650126295261664,4458246563b581bf6e91262463b9bb36cea7f77581f1563f483adc77c22faf53,114,cost-negative,150,-0.092033023313288,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task063,63,972,1706,,1680,26,17.558093271948376,953a9e7991337bbc92c449d98e496bab2235e5fa99f46e837045c1f43e75eda1
1568,1074,,1019,55,18.02085472493119,1e128770e5ada12e42341178f3861027918870b2c9d888970683690922a63a14,55,cost-negative,113,-0.10003911954085964,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task271,271,1623,1187,,1141,46,17.92081560539033,7421c21c0b38642b544ee56b1583efe0920c27d9393a54e6855d4e5cbf5a1979
3261,3852,,3582,270,16.743652227081984,249a2779cb0e7ebbf447abaefce667c3381800e7ebc6de94f400396403338b8f,-154,cost-negative,416,-0.10255283950362681,1,"[""nctuan-neurogolf2026-nct/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip""]",task363,363,3107,4268,,4001,267,16.641099387578357,6f22935af362013fe8f3c25309cb582cbbfd9b1f951d3bf99c6a73ea4baa04d2
3261,3852,,3582,270,16.743652227081984,249a2779cb0e7ebbf447abaefce667c3381800e7ebc6de94f400396403338b8f,-143,cost-negative,420,-0.10348960772201465,2,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip""]",task363,363,3118,4272,,4001,271,16.64016261935997,7bcb5a6fb7d788272ebff6cd23597a591d3ac8acc060ddca92b62503a2707043
3261,3852,,3582,270,16.743652227081984,249a2779cb0e7ebbf447abaefce667c3381800e7ebc6de94f400396403338b8f,-142,cost-negative,428,-0.105360515657825,1,"[""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task363,363,3119,4280,,4001,279,16.63829171142416,393a2514697cc91509bf3352c1032e8a4753837fd0ef7aadc814c3c5c866ff94
2199,1509,,1464,45,17.680797541232153,3c616a72a1240d33db077bc63b37d335abc8e329245568c4fc633f60b385caa8,67,cost-negative,173,-0.10853638176504532,2,"[""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task185,185,2266,1682,,1578,104,17.572261159467107,93cd5d7c7bd5ce475995eb36bb7f09c9ee07f9e6ed21595e026e89edde1cd19a
106817,9602,,9190,412,15.830273310909114,fe6d5bd943c3c4e3f19edd5090e3cee02d9e4c019cd68e5f16da1d1db1622744,11576,cost-negative,1108,-0.10920647435090736,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task243,243,118393,10710,,10298,412,15.721066836558206,3aed6d390361ae06f368fac0be535fc9c32480dd44a9eae8e039356b9828d915
2747,3017,,2914,103,16.98798176084094,01ea05a96bb8f1c7242350bdac8299319bb0eeb664a0f82a8c32b03ad3c8fd59,-52,cost-negative,372,-0.11627193244799017,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task137,137,2695,3389,,3263,126,16.871709828392948,ca3758bf7f3244d531c543412a3700385691adebbfdc6578ecaea416561f6469
1942,2224,,2108,116,17.29293734462953,15453e2433f3d3dcf56be5e0338fa40ddffb6e8ce3f79d18139d130f14dcaa93,-212,cost-negative,283,-0.1197794427878236,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task085,85,1730,2507,,2396,111,17.173157901841705,af508ba0a3abf1eaeb757fe095a58db3ed4617b11dc44e3a051729987ab916a1
3020,8966,,7732,1234,15.898805075284615,2b7c702f42c7b6f2ba7b49b8f6054f4a8e6e4165110f2d8d0a8030b64d00765a,613,cost-negative,1266,-0.13208041854329444,2,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip""]",task204,204,3633,10232,,9780,452,15.76672465674132,3e40e163b7c87aa188dceb4b737315b0dccb6527f0d5a9d910247f3226df8729
1030,650,,526,124,18.523027637110317,d9707edf1748dd72ba70a4b4ed13b23e9ef1480a107e7e052a436918e7467ac1,208,cost-negative,92,-0.13237688027769678,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task289,289,1238,742,,618,124,18.39065075683262,051f671b58ac19149c4c5c43f6e710517f2530e09aeadea7ab3b33d7dbb5d41a
1285,866,,783,83,18.236115091437565,f9d1a7f586c19749c84c7f37782ac394ce321beac00672e5ec195cf923b1df44,206,cost-negative,136,-0.14586837308237577,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task010,10,1491,1002,,670,332,18.09024671835519,3f065a8894aa271eaf4c83431e8eb7933593a175bc744ed18abe31795ba8a1bd
5171,683,,628,55,18.47350514042921,813c9c2644a324aed2e22ff4bc92a89766755383c487731a7e472ecf31f71888,473,cost-negative,110,-0.14932836206405753,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task153,153,5644,793,,741,52,18.324176778365153,cc41bafe54a98f1d19c700807c9620636cc7f839ac016b8c89ed74de2006562e
703,108,,0,108,20.31786877287578,4962907aa0285a660074d8a72a069fe6e96227255c5136035860619421e8156e,137,cost-negative,19,-0.1620558593343695,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task007,7,840,127,,0,127,20.15581291354141,ee94f67c01b2af670919d608cdab2bd9611aa816f0d618d81945b3de27e3fabc
2658,1716,,1620,96,17.552248719952093,1f3344b49a156e494d7431d35d7647fb9bfc1863f8dfa32227cc29df2fb9cf5d,-1081,cost-negative,311,-0.16656086640409384,2,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip""]",task273,273,1577,2027,,1800,227,17.385687853548,b36725153b612108e03a4b91cba857d65236e8c2105e43a11d120d90f0b61a41
1224,1222,,1080,142,17.89175586026846,49544f17875333020248fa214acb3bd8b4d6eb174735437b10d161f540eec829,-175,cost-negative,248,-0.1847735400412418,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task217,217,1049,1470,,1429,41,17.70698232022722,6f702690e2769bff117871d891c2ac5e79d2b017f0cb48ba289a20b3f6c472a7
2963,1351,,552,799,17.7913996620398,572bbd9c8b7b2c3a3dc66cfd492562d1274decec88f0037b3d39f2aa641cddab,-1071,cost-negative,294,-0.1968953252392751,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task109,109,1892,1645,,1546,99,17.594504336800526,29b47cdefb0fb7cb805b2164b9139f9ccb2606f1437c9c1a1040ca9417323a3d
2715,7215,,6925,290,16.116082528792028,8219999addbdbb859515f5117b7ffd4ec49ad3282925d38d50c11768b6d1ccc1,-186,cost-negative,1633,-0.20402925255414317,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task338,338,2529,8848,,8581,267,15.912053276237884,857ebd11081aa0a0e59e42e10e11adb33cf86a537147ef2db9a9e57a86b02278
3598,3284,,3236,48,16.90318252942768,a4a95d8b8f37cfdb6b474456af8ad8df8be6f20ce77f3f53c5baae9078ede6a9,-847,cost-negative,813,-0.22119280697455324,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task014,14,2751,4097,,4016,81,16.681989722453128,5708d9056915de3402459e5b2cea8454a84d39dbecbe9fc2be4804e92f3ed9fe
2658,1716,,1620,96,17.552248719952093,1f3344b49a156e494d7431d35d7647fb9bfc1863f8dfa32227cc29df2fb9cf5d,26,cost-negative,444,-0.23011222063030345,2,"[""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task273,273,2684,2160,,2109,51,17.32213649932179,de65b57b57f587374c959187c5cb1fd99a0e7a072dd0f5764a72bb16a7996309
2199,1509,,1464,45,17.680797541232153,3c616a72a1240d33db077bc63b37d335abc8e329245568c4fc633f60b385caa8,1833,cost-negative,446,-0.2589430136516171,2,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip""]",task185,185,4032,1955,,1651,304,17.421854527580535,cb2e45d47238e214af7d278e0c2bbd7c327446c2ad7c099e294bef0f338419a6
1458,928,,894,34,18.1669682672138,f4be5e8e2b432fff88064b02cc2094e5431ddb02a69b404ab62eb0bbf2da6c8b,1392,cost-negative,326,-0.30106198840666565,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task346,346,2850,1254,,1224,30,17.865906278807135,2ebe6886be6c07f72bea7a3b614b2b979768cbbd99edef242d71c86d88af478a
1398,978,,892,86,18.114490329965182,8eb173929a02cc4ad3788d9e91b3c6f5b264f87497aa6b9caea17be2eddd89d7,-27,cost-negative,626,-0.4947461183916424,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task295,295,1371,1604,,1557,47,17.61974421157354,72e9f5dee7a057e245199bb5f3aec7ef1f30ace1130fc3602745ba317068ba5b
